hogar;agente;tipo_domicilio;forma_pago;dia;hora;duracion_minutos;valor
545;66;3;1;18;6;56;117000
583;74;3;3;10;10;25;190000
449;78;4;2;12;13;31;57000
271;3;2;2;29;16;53;52000
534;20;2;3;9;8;22;12000
423;18;4;3;6;22;35;74000
397;18;1;2;24;11;23;38000
201;59;2;3;12;17;15;110000
745;73;4;3;9;1;11;142000
621;4;3;2;12;16;30;184000
853;33;2;2;9;23;43;21000
89;100;1;3;16;23;53;165000
935;71;1;3;29;20;40;187000
459;81;2;1;30;10;55;9000
482;78;2;2;8;5;46;95000
50;22;3;2;4;16;26;136000
344;82;3;3;12;23;39;195000
917;99;4;3;5;5;35;173000
973;68;1;3;27;17;39;29000
748;22;3;3;22;2;52;34000
813;17;1;3;28;13;23;195000
840;23;4;3;18;22;23;102000
367;80;2;3;18;7;36;198000
890;90;3;3;15;20;16;31000
265;85;4;3;21;22;40;39000
808;44;1;2;19;4;15;62000
750;43;2;2;18;12;37;110000
337;66;2;1;17;14;40;17000
324;22;3;3;2;6;22;4000
849;3;1;1;29;18;55;118000
212;1;3;3;9;9;23;191000
885;53;2;2;28;3;37;187000
115;15;2;3;28;4;33;31000
504;74;3;1;9;12;27;176000
471;77;4;3;26;21;15;21000
65;55;3;3;10;8;58;33000
195;9;3;2;1;9;39;3000
337;69;4;2;4;23;26;174000
399;2;1;1;18;21;53;59000
224;92;3;3;12;5;19;60000
247;38;2;3;7;14;46;101000
511;90;3;2;13;5;40;66000
961;89;1;2;21;15;20;56000
76;99;3;2;22;22;46;69000
51;80;1;3;9;7;56;45000
814;83;3;2;20;22;41;50000
428;56;2;3;13;7;41;143000
663;69;1;2;12;14;21;108000
320;22;4;3;20;1;49;97000
474;41;2;3;29;7;21;39000
37;49;1;1;6;8;59;36000
151;21;4;1;22;0;30;55000
135;23;1;2;13;14;39;34000
207;70;3;3;2;4;52;109000
648;57;4;2;7;6;55;161000
445;72;3;2;2;22;22;63000
458;93;3;3;23;7;34;180000
531;55;4;3;10;7;28;67000
13;28;2;3;30;9;52;182000
511;97;1;2;17;5;27;168000
932;24;4;3;11;5;35;163000
362;14;4;1;27;5;50;112000
171;44;3;3;17;23;59;159000
542;37;3;2;1;0;50;48000
133;19;3;3;26;13;30;139000
374;100;2;3;9;2;18;41000
945;34;1;1;8;8;17;60000
780;85;4;2;18;23;47;102000
199;53;1;3;24;19;25;165000
347;98;4;3;24;15;43;195000
70;18;1;1;1;11;46;14000
147;56;1;1;5;22;18;117000
918;26;4;3;28;15;38;122000
873;52;4;3;23;12;58;160000
877;61;1;2;2;3;27;161000
342;20;3;1;14;8;40;66000
517;23;3;3;14;21;25;122000
397;46;1;3;29;19;46;152000
455;70;4;3;9;12;22;149000
895;17;1;3;20;12;21;22000
931;4;3;2;7;22;10;48000
415;81;4;2;22;8;20;119000
236;99;3;1;24;11;23;131000
619;44;1;3;10;17;28;97000
383;75;1;1;16;7;50;46000
894;38;1;1;14;14;42;169000
458;34;3;2;15;11;53;179000
721;75;3;2;29;12;40;183000
494;3;1;3;19;22;17;71000
214;47;4;2;4;22;15;31000
137;54;4;2;18;1;33;73000
134;23;3;1;5;13;52;151000
287;41;2;1;12;17;16;99000
390;34;2;3;22;15;59;81000
702;22;4;2;9;23;51;76000
653;74;2;3;28;10;10;33000
947;53;3;3;23;16;31;91000
229;42;2;1;20;14;40;57000
431;88;3;1;14;17;20;115000
103;97;1;1;7;8;51;166000
645;87;1;1;29;20;39;132000
77;66;1;3;12;12;38;161000
333;89;4;3;2;22;56;151000
763;88;2;3;6;13;38;12000
104;85;1;3;28;13;40;98000
673;96;3;2;19;2;47;49000
433;18;3;2;3;21;38;15000
131;35;1;2;27;20;22;54000
995;71;2;1;14;8;52;184000
422;11;3;3;6;19;46;143000
195;75;1;2;3;5;39;112000
879;93;4;1;24;21;54;137000
473;87;3;3;16;6;56;124000
630;76;1;1;28;17;53;19000
159;67;3;1;23;21;23;83000
357;96;3;1;14;14;43;115000
775;70;3;3;26;19;35;107000
651;4;3;1;12;5;29;196000
182;20;4;1;9;2;36;165000
271;80;1;2;28;19;11;120000
211;75;3;2;6;0;53;174000
480;59;1;3;9;12;37;104000
160;69;1;3;23;8;52;188000
942;48;3;1;23;18;16;58000
422;55;3;1;13;19;58;87000
631;32;2;2;7;17;46;134000
692;33;1;1;15;9;13;179000
536;87;1;2;16;10;49;83000
496;66;1;1;25;5;13;96000
932;64;2;3;2;8;17;102000
746;94;4;3;31;11;20;90000
95;74;2;3;3;14;43;117000
276;61;1;3;5;7;57;100000
777;92;1;1;25;6;30;148000
733;23;4;2;16;16;52;81000
82;25;3;2;19;22;50;142000
92;22;2;2;16;4;50;158000
440;14;3;2;9;19;15;145000
129;79;1;2;20;9;33;76000
441;99;1;2;5;23;56;79000
86;51;4;3;31;22;55;29000
587;25;3;3;11;3;36;9000
805;99;4;3;25;10;53;61000
896;35;2;2;18;2;19;137000
274;100;4;2;30;19;22;18000
98;1;2;2;4;18;14;101000
293;62;4;1;21;2;54;147000
627;25;1;2;13;21;21;21000
992;22;2;3;15;18;28;110000
909;91;3;3;31;16;39;32000
136;2;1;2;7;16;42;62000
372;4;4;2;31;16;16;85000
96;94;4;3;30;6;35;157000
250;66;2;3;29;4;28;26000
647;50;1;1;28;18;21;169000
502;97;3;1;22;1;15;164000
671;63;3;1;23;7;21;31000
522;50;4;3;16;13;10;193000
751;57;4;3;7;1;49;85000
998;90;3;1;28;20;28;90000
341;68;4;1;1;0;22;43000
231;11;1;3;9;10;42;30000
569;73;1;2;30;9;58;104000
701;41;1;3;6;16;55;119000
904;27;2;2;13;10;17;83000
647;80;2;2;15;11;18;112000
659;47;4;2;15;14;18;190000
313;96;1;3;27;2;18;80000
289;96;1;1;17;16;23;54000
149;19;3;1;19;21;42;139000
272;82;2;1;4;12;26;180000
346;99;1;3;10;5;19;110000
984;82;4;2;16;16;21;108000
95;48;2;3;1;19;38;190000
111;64;1;2;15;8;52;162000
614;55;2;3;20;6;33;11000
247;14;3;3;11;4;22;171000
719;53;2;2;10;4;12;56000
287;79;2;1;31;0;17;62000
942;79;2;3;17;23;10;100000
686;68;1;2;4;7;44;150000
920;86;2;1;7;10;42;93000
199;48;3;1;15;18;11;17000
983;30;3;2;9;6;56;59000
596;18;2;3;17;5;41;57000
987;2;1;2;30;11;42;143000
319;78;1;1;4;20;15;58000
796;96;4;1;20;3;42;61000
364;76;4;3;9;0;59;16000
33;95;2;1;14;5;13;119000
49;22;1;1;30;5;47;37000
553;30;4;1;9;20;29;146000
297;51;1;1;11;23;23;64000
738;3;1;1;19;1;10;161000
211;63;1;1;20;6;49;27000
269;21;3;2;30;4;12;200000
396;87;3;2;30;5;58;146000
160;45;2;1;14;10;22;46000
284;59;1;2;16;22;10;55000
990;65;2;1;15;4;17;25000
469;34;2;2;8;6;47;73000
462;53;1;2;18;5;31;130000
43;4;3;1;15;12;39;131000
560;52;3;2;4;18;15;189000
521;11;3;2;22;10;46;48000
932;86;3;2;18;18;19;107000
789;2;1;1;22;5;59;152000
246;26;2;1;4;2;44;159000
611;48;4;3;16;0;33;16000
805;49;2;3;3;8;27;109000
539;77;4;3;22;21;53;146000
153;26;3;3;22;11;21;1000
269;70;4;1;21;10;33;69000
871;1;4;1;8;21;24;85000
970;30;1;1;16;11;24;22000
49;35;4;2;29;6;46;12000
887;18;3;2;13;8;13;156000
763;7;1;1;24;6;37;11000
239;35;1;3;5;23;50;83000
182;55;1;3;25;20;44;29000
196;86;3;2;28;6;58;123000
310;35;3;3;19;22;52;31000
787;30;2;3;9;9;43;114000
913;58;1;2;21;13;13;156000
46;68;3;3;8;13;15;141000
503;23;2;2;16;3;46;19000
818;11;1;3;1;0;44;183000
191;100;1;2;25;14;42;151000
839;19;3;1;18;15;35;18000
542;36;1;1;26;16;42;40000
74;49;3;3;25;23;15;89000
887;15;1;3;2;8;38;132000
468;15;2;2;17;13;18;171000
312;41;4;2;14;16;49;198000
406;23;2;1;29;2;43;100000
31;1;1;3;28;4;55;76000
792;95;3;1;24;18;58;122000
870;77;2;2;31;19;53;197000
807;57;1;1;22;22;17;160000
55;10;1;2;28;21;37;117000
49;71;4;1;1;11;28;160000
590;34;1;3;7;9;45;43000
211;8;1;2;6;9;52;36000
509;2;1;2;4;2;43;130000
692;6;1;1;27;11;13;21000
165;47;2;2;27;2;16;55000
694;97;2;3;9;5;41;186000
329;73;3;1;10;0;50;31000
635;43;2;2;9;2;19;195000
278;25;4;3;13;11;42;133000
780;71;2;3;20;23;33;182000
888;19;2;2;14;14;17;179000
348;7;2;1;24;18;21;3000
649;37;1;1;30;11;48;198000
71;10;4;1;10;19;42;186000
586;22;4;2;29;9;14;48000
527;1;1;3;27;11;23;28000
669;19;4;3;25;0;40;75000
972;56;4;3;5;16;10;36000
99;37;4;1;26;6;46;28000
920;60;3;3;29;12;30;76000
234;20;2;2;20;15;12;162000
626;14;3;1;1;21;37;76000
202;84;2;2;4;3;14;4000
954;86;1;1;4;20;33;66000
455;20;3;3;8;17;29;167000
751;9;1;2;31;5;45;66000
350;36;1;3;11;14;46;37000
795;77;2;3;6;2;45;132000
385;67;1;1;29;16;47;52000
364;51;2;1;13;19;19;26000
833;39;2;1;16;14;40;124000
557;82;1;1;10;13;50;93000
509;94;2;3;26;21;51;55000
790;12;3;1;27;3;16;55000
781;41;2;1;23;15;17;136000
397;87;2;3;23;2;18;104000
835;15;3;2;12;7;49;169000
349;76;3;3;12;3;47;45000
108;60;1;2;7;22;45;45000
240;63;1;1;1;14;59;140000
333;47;1;3;15;1;10;93000
982;38;4;2;23;11;56;51000
75;13;2;3;10;0;36;64000
369;84;1;3;12;9;53;142000
935;74;4;3;28;19;13;59000
356;53;3;3;19;1;14;170000
819;53;1;3;10;8;56;148000
74;19;3;1;15;22;10;11000
899;84;3;3;16;12;49;199000
288;82;2;3;17;8;44;112000
101;49;4;3;31;23;52;101000
449;100;3;1;17;18;50;102000
172;87;4;2;26;9;35;183000
585;66;2;2;29;7;30;167000
931;11;4;1;20;6;34;73000
486;51;3;2;19;1;45;191000
648;54;4;1;4;0;15;110000
856;67;4;1;14;16;42;137000
886;49;4;1;19;23;40;9000
546;24;1;2;9;22;24;106000
392;30;1;3;13;17;11;175000
353;47;4;2;20;17;20;78000
476;18;3;1;24;14;31;55000
342;7;2;2;28;2;46;71000
107;49;4;1;11;23;49;15000
30;21;3;3;19;14;25;100000
633;63;3;3;31;22;40;104000
376;16;4;3;26;0;40;27000
260;32;3;3;14;8;26;96000
867;96;4;1;9;13;12;94000
715;41;1;1;13;21;34;88000
858;96;4;2;23;16;36;194000
601;75;4;1;23;22;53;46000
974;16;4;2;2;0;42;118000
224;66;1;1;6;21;55;194000
267;49;2;3;19;2;15;18000
929;1;3;1;8;18;26;47000
772;11;1;1;13;12;18;127000
30;29;1;1;27;5;54;17000
376;50;2;1;11;21;53;119000
524;1;4;2;2;6;48;172000
854;21;1;2;18;18;33;86000
944;79;3;3;24;19;34;66000
390;16;2;3;11;0;48;161000
923;77;1;3;3;15;28;57000
414;71;4;1;22;14;48;154000
895;50;3;1;19;20;19;74000
991;71;2;1;12;11;36;82000
928;77;4;2;6;12;40;27000
227;39;1;3;14;4;41;141000
941;92;4;1;27;16;12;147000
613;89;2;3;6;19;26;149000
792;43;1;3;12;17;35;1000
65;26;3;2;6;7;30;167000
412;56;2;3;5;11;13;89000
437;44;4;1;15;23;17;159000
472;69;4;2;13;16;43;95000
796;18;4;1;23;8;29;62000
134;69;4;3;25;23;12;49000
14;58;3;3;14;17;39;196000
233;51;1;2;2;22;27;141000
771;58;4;2;26;12;43;126000
516;90;1;3;7;15;38;168000
108;10;3;1;4;16;10;196000
780;84;2;1;25;19;28;17000
683;64;1;2;27;16;42;123000
88;58;3;1;15;17;13;41000
267;16;2;3;27;11;16;10000
18;36;2;2;17;12;22;192000
678;42;4;3;3;12;36;31000
973;27;4;2;26;4;54;2000
898;91;1;3;13;16;15;148000
93;53;1;3;28;22;57;17000
832;59;4;2;20;2;30;17000
955;19;1;3;9;5;10;59000
36;77;1;1;15;12;32;39000
921;83;2;1;4;1;19;112000
693;91;1;2;10;13;55;84000
458;48;3;1;31;13;43;54000
427;24;2;1;13;12;13;29000
637;14;4;1;17;10;20;150000
839;29;2;2;13;23;41;188000
342;18;2;1;14;0;21;81000
86;56;3;1;21;11;54;198000
421;96;4;3;15;14;13;21000
47;59;4;3;13;21;48;68000
539;78;2;1;1;1;44;191000
522;11;3;1;27;6;23;122000
527;16;2;3;24;18;34;45000
941;84;2;1;29;19;21;110000
322;11;2;2;9;12;42;89000
373;17;3;2;27;17;26;97000
790;1;3;3;13;13;19;123000
51;63;3;3;4;11;31;124000
672;85;1;2;28;16;44;122000
787;10;2;2;12;18;33;56000
414;55;4;2;28;4;53;124000
212;94;3;1;17;4;32;112000
21;85;4;1;9;23;48;140000
525;17;3;3;25;1;43;68000
400;75;1;1;28;16;27;75000
606;26;2;2;13;10;34;167000
944;76;1;2;25;15;33;43000
627;87;2;3;24;9;59;132000
200;62;3;1;8;9;26;149000
815;22;3;2;15;12;30;196000
316;46;1;3;16;0;59;83000
905;96;3;2;14;1;15;161000
872;78;3;2;29;6;53;98000
281;18;2;2;21;1;50;39000
393;30;1;3;5;9;16;71000
868;78;4;3;30;9;22;62000
861;79;4;3;28;19;53;137000
396;45;4;3;21;10;27;76000
758;59;4;1;11;11;52;33000
158;71;1;1;3;1;23;47000
856;39;4;1;17;18;45;2000
436;6;2;3;15;4;42;138000
789;58;1;3;7;13;13;195000
805;59;4;1;12;23;20;70000
704;7;2;1;11;6;12;29000
45;98;3;2;24;17;31;186000
319;49;1;3;6;12;29;178000
822;26;1;1;22;2;10;189000
784;53;2;1;17;3;35;3000
192;70;4;3;31;3;17;84000
723;2;1;2;1;0;36;157000
435;27;3;2;27;1;37;189000
360;53;3;2;12;1;19;36000
540;1;2;3;19;13;55;124000
268;13;4;3;16;14;17;151000
387;35;1;3;1;8;49;67000
665;69;2;2;31;22;41;157000
845;30;2;3;13;8;35;146000
650;62;2;3;18;2;58;37000
722;73;2;3;21;4;46;184000
217;76;3;2;26;22;22;177000
446;85;1;3;28;6;27;153000
703;96;4;2;21;15;39;137000
550;8;1;2;20;7;48;16000
888;85;3;1;8;6;46;98000
534;57;1;2;29;0;58;136000
998;49;2;1;23;2;48;59000
586;62;4;2;3;12;34;19000
151;52;1;1;27;9;11;75000
387;75;1;2;29;4;17;2000
792;51;2;3;14;3;30;113000
699;15;1;3;11;15;48;113000
212;61;3;3;28;2;12;134000
119;37;1;2;7;13;53;105000
595;16;3;3;10;2;40;95000
179;21;2;3;21;15;51;168000
225;75;4;3;15;12;39;98000
120;81;4;2;2;9;52;52000
276;28;1;2;31;9;48;46000
573;75;2;1;27;13;50;75000
954;1;1;1;4;0;35;167000
598;39;3;1;29;16;10;79000
239;87;2;1;13;12;11;91000
369;33;3;1;30;19;47;126000
344;16;2;1;10;19;42;190000
833;64;3;3;15;22;48;20000
851;40;1;2;11;13;19;156000
66;57;4;1;20;19;26;27000
135;23;2;1;27;16;17;92000
142;19;2;1;16;23;19;179000
56;59;3;1;20;17;52;144000
709;5;4;3;21;17;29;173000
848;86;1;2;11;1;46;41000
973;62;2;2;28;16;50;166000
326;13;3;3;21;12;24;128000
223;24;2;1;19;18;25;169000
165;37;2;3;2;14;27;110000
996;65;2;2;14;23;46;121000
750;91;4;1;6;5;17;57000
168;4;1;3;5;4;10;32000
410;11;2;2;29;20;26;59000
345;1;2;1;29;15;49;143000
672;21;3;1;15;0;38;53000
89;48;2;1;28;3;15;77000
684;84;1;2;23;14;20;137000
143;88;2;2;26;3;29;28000
278;77;2;2;22;15;24;122000
855;45;3;3;28;15;17;100000
800;73;4;1;11;9;53;38000
201;25;1;1;27;0;19;55000
835;86;3;2;29;19;45;165000
262;97;2;1;27;9;59;190000
495;3;3;1;23;4;46;66000
962;76;3;1;5;1;10;52000
643;3;3;1;8;22;17;72000
245;35;4;2;9;4;50;182000
711;96;2;3;20;10;10;73000
844;76;4;1;10;8;19;92000
58;29;1;1;14;8;59;42000
404;31;2;3;5;16;39;33000
318;95;4;2;11;3;45;54000
629;62;3;3;24;14;43;10000
49;34;4;3;22;2;29;198000
587;47;4;2;20;23;32;57000
127;63;2;1;30;16;57;30000
462;51;4;2;11;8;10;47000
739;58;1;1;2;23;57;61000
643;74;1;1;23;8;40;30000
503;85;3;1;2;3;57;95000
540;73;1;2;27;15;23;45000
761;41;1;3;24;11;42;160000
835;92;2;2;18;11;44;75000
973;13;3;2;10;1;14;151000
858;14;2;2;3;5;34;58000
84;52;1;1;27;9;35;190000
968;38;3;3;14;11;59;138000
922;17;1;3;31;1;15;120000
211;91;4;2;7;0;54;18000
918;68;1;2;27;16;42;63000
733;34;2;1;23;9;36;192000
179;82;1;2;11;4;28;45000
65;97;2;1;25;21;10;149000
646;80;4;3;16;5;29;151000
570;71;3;2;29;7;41;107000
501;57;3;1;12;12;15;46000
323;3;3;2;16;12;42;144000
750;46;4;3;31;0;52;102000
422;14;1;3;2;21;39;109000
608;25;3;1;28;23;42;131000
641;62;1;1;21;3;34;18000
120;100;3;1;31;17;38;159000
381;67;4;1;27;19;57;74000
888;48;3;1;24;3;28;139000
112;48;1;1;20;15;42;69000
168;94;4;3;14;2;49;188000
173;67;3;1;7;5;20;34000
313;60;2;2;4;23;26;151000
770;98;2;2;4;7;44;136000
517;1;3;1;20;17;41;2000
108;46;1;1;1;17;28;125000
715;92;4;1;16;14;50;155000
467;21;4;2;8;15;20;38000
781;83;4;2;9;18;42;113000
983;5;2;1;4;3;27;172000
31;65;4;1;26;8;12;109000
348;42;3;2;4;13;23;23000
475;12;1;1;10;21;33;160000
620;89;4;2;10;20;56;186000
9;33;2;3;31;9;14;120000
169;52;1;2;25;13;48;73000
183;41;3;1;22;0;15;196000
715;2;2;2;14;20;50;182000
745;55;2;1;15;4;15;7000
855;17;2;3;26;17;14;158000
231;87;1;3;26;13;59;110000
964;55;1;1;21;9;35;139000
134;74;2;2;3;8;11;89000
924;96;2;2;19;10;31;128000
637;50;4;3;14;15;52;117000
706;31;4;3;29;19;40;94000
120;5;4;3;3;8;59;15000
421;7;2;2;3;5;43;52000
244;33;3;3;9;17;26;189000
727;90;1;3;28;18;40;80000
14;100;2;2;3;20;29;102000
825;92;1;1;6;18;43;182000
401;45;2;3;9;2;14;92000
140;58;1;1;27;17;17;47000
30;74;4;3;13;16;41;111000
286;12;1;2;19;10;26;107000
80;63;3;1;31;18;29;98000
214;61;1;2;28;11;10;99000
438;71;1;1;15;6;54;104000
217;75;2;2;12;15;30;79000
468;1;3;3;10;1;37;110000
497;49;1;2;4;9;53;156000
923;22;1;1;2;18;27;182000
548;60;2;1;18;2;35;82000
57;79;3;2;2;14;24;28000
62;31;2;3;12;0;36;29000
66;68;1;1;14;2;22;66000
109;85;3;1;2;14;55;11000
558;68;4;1;12;23;10;177000
235;15;4;2;6;13;45;5000
638;95;3;1;22;22;52;129000
687;2;1;3;10;1;14;175000
576;59;1;2;19;10;50;153000
43;22;1;1;17;2;45;196000
928;97;1;1;30;7;42;30000
875;39;1;2;12;8;24;109000
307;19;4;1;1;11;11;104000
570;87;4;2;18;0;39;86000
552;59;2;3;30;12;38;191000
792;22;1;3;16;17;56;13000
154;70;2;1;20;0;56;135000
301;96;2;2;25;7;14;90000
547;40;4;3;16;9;23;48000
359;4;2;1;9;2;32;17000
619;81;2;1;5;3;33;33000
162;19;3;3;11;14;33;17000
540;47;3;3;13;8;56;151000
805;4;3;1;17;9;25;34000
527;47;2;1;20;21;17;112000
778;43;1;1;3;0;42;45000
863;24;2;2;6;5;48;186000
937;19;2;2;4;11;47;136000
100;43;1;1;22;21;34;2000
229;28;4;3;4;21;33;198000
556;35;3;3;30;15;34;140000
726;68;2;1;1;19;28;54000
671;26;2;1;31;9;29;179000
120;31;4;3;6;11;41;101000
559;22;2;3;11;6;22;175000
608;45;3;1;18;11;56;18000
865;19;3;1;16;19;43;115000
815;23;2;2;20;7;26;167000
101;25;3;1;24;18;55;157000
28;38;2;1;10;0;45;140000
57;75;2;3;20;13;21;190000
258;99;4;1;30;16;59;5000
481;68;3;1;20;13;51;52000
941;67;3;1;26;6;18;5000
568;3;4;2;25;19;55;99000
338;49;2;3;12;5;50;153000
974;75;3;1;5;9;53;172000
901;18;4;2;17;0;54;35000
154;38;4;2;30;13;13;117000
721;57;4;3;17;16;20;168000
73;70;4;3;2;4;48;155000
427;95;3;1;6;22;35;70000
576;72;1;2;28;1;27;80000
143;81;2;2;26;1;49;199000
503;43;4;3;16;2;59;156000
269;33;4;3;20;1;15;108000
194;30;3;1;13;16;24;112000
600;75;4;2;27;15;17;118000
179;55;3;3;3;0;45;41000
851;42;1;1;6;17;42;116000
953;61;3;3;2;15;38;42000
278;31;3;3;27;18;47;126000
559;11;1;1;11;9;25;86000
709;46;4;1;15;21;23;171000
761;47;1;2;28;1;17;5000
273;53;3;2;1;11;12;157000
13;24;2;2;17;20;13;178000
713;97;1;2;28;3;13;77000
497;8;3;3;21;17;36;198000
436;8;1;1;18;13;55;147000
280;66;4;3;3;16;35;48000
423;18;1;1;11;18;32;128000
448;99;2;1;24;21;57;105000
37;89;3;3;13;6;38;103000
944;54;1;2;30;19;14;69000
731;98;4;2;18;12;17;133000
396;18;2;3;20;9;54;88000
470;99;2;3;16;6;14;30000
758;82;4;1;19;22;59;16000
138;39;2;1;31;3;58;121000
205;31;4;3;8;12;18;169000
445;26;1;2;12;7;55;172000
37;54;4;3;28;18;52;92000
975;38;3;1;1;16;44;16000
437;96;2;3;17;22;41;166000
253;35;2;1;20;0;12;85000
143;98;2;3;18;20;15;75000
780;93;1;2;8;14;14;168000
860;15;1;3;9;7;49;117000
729;7;2;1;13;8;13;67000
367;98;2;1;23;15;12;161000
701;12;1;2;18;0;34;59000
278;73;1;1;12;9;31;118000
199;57;2;3;7;19;44;167000
432;15;3;2;3;23;47;124000
204;41;1;1;19;9;21;152000
398;28;3;3;18;15;44;15000
387;30;2;2;5;21;22;39000
846;14;2;1;15;10;22;154000
328;83;3;2;12;3;44;10000
201;64;1;3;25;3;16;46000
877;81;4;2;4;16;58;73000
299;50;4;3;3;7;53;57000
716;27;2;2;24;7;19;118000
720;45;4;2;6;1;54;152000
953;66;2;1;31;13;48;7000
258;82;1;1;1;2;45;112000
95;86;1;1;12;17;58;39000
52;32;1;3;12;18;36;190000
213;57;3;1;18;8;15;162000
967;11;3;3;17;18;29;188000
392;93;2;2;21;5;52;127000
73;41;2;1;15;0;43;138000
199;15;1;1;23;23;54;76000
552;59;1;1;10;0;40;107000
503;90;3;1;12;2;40;96000
735;97;3;2;10;12;12;62000
878;18;3;3;27;7;26;142000
183;45;2;1;20;0;46;111000
266;16;3;2;2;23;51;182000
829;73;4;2;9;17;28;40000
184;99;3;1;20;8;25;151000
125;68;2;2;20;19;55;166000
555;90;4;2;30;0;18;149000
357;82;2;3;8;15;59;161000
994;15;3;2;16;16;55;198000
489;61;4;2;15;7;57;125000
784;89;1;1;23;6;55;128000
140;54;2;3;14;8;34;188000
281;97;1;3;1;10;24;127000
518;2;3;1;15;12;31;28000
480;96;2;1;12;2;46;89000
552;19;3;1;18;16;53;130000
649;5;2;2;28;11;28;112000
195;13;2;3;11;7;17;164000
5;51;1;2;28;23;15;175000
667;49;4;3;30;2;54;12000
340;73;2;1;12;19;34;89000
779;32;4;2;17;4;50;103000
746;8;1;1;7;5;26;165000
138;84;4;1;6;3;50;110000
430;27;2;1;11;16;16;71000
55;36;2;3;22;23;54;136000
540;56;3;3;15;9;23;48000
743;19;3;1;27;1;38;38000
980;16;1;1;24;15;10;7000
510;16;1;1;1;2;28;74000
978;79;3;2;18;21;38;141000
534;48;2;2;10;10;51;123000
421;83;4;2;9;10;34;16000
295;15;3;1;22;15;13;175000
682;34;2;2;27;9;34;116000
807;11;3;1;3;18;28;82000
741;82;3;1;14;4;18;173000
690;61;2;3;18;4;25;102000
612;3;1;1;24;10;29;39000
743;65;3;2;15;15;29;12000
348;21;3;1;29;14;29;163000
584;58;1;3;16;3;12;19000
907;1;2;1;5;19;35;123000
592;32;3;1;20;1;59;153000
609;5;1;1;11;11;26;106000
357;94;4;3;31;15;26;14000
569;11;1;1;31;20;21;110000
387;85;3;2;11;15;50;122000
477;56;2;1;23;6;13;158000
77;54;4;3;13;6;15;49000
245;80;4;1;14;21;58;35000
217;10;2;3;13;21;45;152000
593;77;3;3;11;22;10;62000
576;65;2;2;30;21;43;189000
405;9;4;2;4;4;55;116000
186;26;3;2;20;14;15;63000
121;28;3;2;24;12;42;145000
263;54;3;1;27;4;40;3000
939;78;3;3;18;16;33;77000
162;51;3;2;5;11;15;138000
211;1;4;1;3;0;12;120000
664;37;1;3;2;17;24;137000
751;78;3;2;7;20;25;23000
938;61;1;2;18;19;21;114000
93;43;4;3;3;16;15;30000
158;65;3;2;2;2;51;176000
486;33;1;2;13;7;52;113000
600;26;2;2;17;14;53;117000
51;57;3;1;30;9;37;45000
130;82;3;3;29;15;19;110000
232;91;1;2;5;2;52;34000
813;91;3;2;17;11;26;156000
714;30;2;3;22;1;47;2000
648;9;1;2;15;2;40;152000
544;45;3;1;28;4;15;102000
348;35;4;1;17;9;51;159000
882;75;2;2;16;4;10;84000
237;73;1;1;5;10;54;63000
411;72;4;2;3;19;54;4000
900;4;1;1;17;13;13;121000
360;52;2;1;27;6;57;130000
764;92;3;1;22;6;16;98000
134;43;3;2;22;20;41;135000
597;38;1;3;4;22;30;112000
576;34;4;2;16;3;19;147000
330;49;4;1;11;22;20;165000
635;96;3;3;29;10;13;173000
522;76;3;2;28;16;53;103000
884;27;1;2;3;16;59;40000
411;76;4;3;22;4;59;109000
871;65;4;1;28;13;12;95000
279;31;4;2;20;4;58;195000
422;66;3;1;9;22;36;194000
52;36;4;2;5;17;14;65000
605;26;4;1;23;15;56;92000
377;10;1;2;17;10;51;2000
801;82;4;1;15;6;30;139000
191;27;1;1;8;4;46;78000
461;24;2;3;27;18;45;112000
535;97;1;2;11;6;58;128000
767;85;3;3;2;8;14;144000
2;91;4;1;26;6;19;44000
495;72;2;1;26;7;54;164000
263;60;1;3;9;0;57;8000
298;89;4;3;28;21;34;146000
929;32;2;3;13;4;35;107000
655;80;4;2;18;10;35;81000
302;33;3;1;26;6;22;165000
726;68;2;2;30;4;29;86000
788;4;4;2;2;2;10;148000
798;65;4;1;15;7;50;197000
735;55;1;3;30;17;40;25000
526;82;1;1;12;21;41;101000
605;26;1;2;19;0;35;50000
228;85;2;2;12;0;10;162000
734;95;3;1;14;2;35;146000
357;73;1;2;27;9;40;138000
691;35;1;1;9;4;29;185000
409;66;4;1;1;16;27;14000
638;75;2;1;25;11;32;159000
28;63;4;3;19;7;14;80000
258;24;4;3;31;23;34;154000
390;61;2;1;9;18;19;125000
269;72;1;2;24;23;56;45000
494;72;3;3;17;9;25;65000
660;80;1;3;25;14;52;175000
944;36;4;1;1;11;40;166000
450;81;1;1;21;3;17;134000
392;71;2;1;23;8;23;41000
834;83;1;2;28;14;36;195000
629;94;1;2;11;7;17;128000
983;87;1;3;11;9;38;132000
844;50;2;1;28;15;41;90000
859;39;1;2;15;23;12;65000
462;73;1;2;6;4;15;167000
229;68;1;2;24;6;42;129000
777;38;2;3;22;18;44;175000
221;40;4;2;23;12;34;169000
577;20;3;3;27;13;59;177000
474;54;1;1;5;23;43;109000
45;90;2;3;12;11;23;52000
668;56;1;1;5;20;29;165000
944;55;3;1;7;15;58;181000
463;21;2;3;16;1;49;101000
761;86;2;2;14;17;35;106000
639;17;3;1;9;15;23;34000
771;31;4;2;20;19;48;178000
289;27;4;1;27;20;30;82000
688;57;4;3;6;20;46;32000
